Gas,"NFR/CRF Group",Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Carbon Dioxide as Carbon",1A3biv,"Road transport - motorcycle (>50cc  2st) - urban driving",Petrol,kilotonne,2.73418383890885,2.49042057102863,2.08114638206891,1.6511772378713,1.58499196421771,1.44337650824823,1.36082797855869,1.24296343344506,1.16838834407859,1.17909186198639,1.19704315218854,1.28274435707177,1.31106516608166,1.39076593808751,1.21127424812789,1.30316925599555,1.15818476759381,1.28451400456466,1.08602991107996,1.05855772340689,0.952681744925037,0.943635137273338,0.872592870774723,0.836985143596264,0.853324452921263,0.857573873215657,0.881217493242197,0.836447585243143,0.767077910246752,0.750194342902474,0.651703617198811,0.803972040550636,0.877447058860854
"Carbon Dioxide as Carbon",1A3biv,"Road transport - motorcycle (>50cc  4st) - urban driving",Petrol,kilotonne,87.3606361699642,78.8180877520506,65.4089734295065,52.0965203434202,50.0077204272784,49.9733175489407,53.2198567517269,57.8431212200204,60.0727349739434,64.3947938035651,64.2685242534567,67.957639877261,72.4625051584229,84.3611449069019,74.5264903974499,80.2177800453589,75.9162982118956,89.4753690780799,78.452862241864,80.8179509036432,72.5934375584692,70.6423161838565,63.8353086596741,61.975055143719,66.1305314712732,69.1364056392105,74.0472852335766,72.8542026911628,67.9862906604489,67.5544022081356,56.1418885730136,68.9919895295043,76.1350548622897
"Carbon Dioxide as Carbon",1A3biv,"Road transport - motorcycle (>50cc  4st) - motorway driving",Petrol,kilotonne,12.600959412747,12.3780290822191,12.5537880418888,11.0590789095209,11.3647270020096,10.7308166657854,11.472803429897,13.252958553925,14.2014510664951,16.0562186965017,14.3766847129111,14.3737371495666,13.9900216436568,14.5803340458428,13.548426333666,13.998159058851,14.4224159224418,14.3733657445147,15.2771220156649,14.2091125836899,13.2300417882047,12.5680762305518,11.4050401638105,11.5509828364764,11.3301870704545,11.4499216702371,11.2428139384203,10.8327269112877,10.6525168435008,10.4146096434911,5.91491914886905,6.39214410026537,7.87637348233927
"Carbon Dioxide as Carbon",1A3bv,"Road transport - all vehicles LPG use",LPG,kilotonne,-,-,-,-,-,-,0.793691549962146,1.58738309245129,3.19828889727319,6.39550054031565,17.5306582588144,42.8739585690468,69.0190728922009,83.3728327699505,89.3675029433193,96.3889414088111,100.949254524119,95.3403582198872,99.654281073676,85.6231289023195,85.0691119125951,78.6495908122726,74.4679981948513,75.2666489539409,70.4755183305269,65.6610663204811,56.8013107931301,54.1298502295256,52.8266795391254,50.431706719377,46.4051253790678,47.7464080121528,48.5812956957623
"Carbon Dioxide as Carbon",1A3bv,"Road transport - all vehicles biofuels use",Biodiesel,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,0.0987187868887285,0.706886842108013,0.762144702524719,1.1932143826425,6.13385378627184,12.5969256063547,32.1834010326192,37.9233739638146,38.0831612172847,33.5971899188277,23.0310873906137,27.8006035958273,34.6481351862368,24.3256883929429,25.6686198067419,25.3159556890337,41.3840838785424,57.9775910097323,57.521766632468,44.9364841479045,52.9435634635769
"Carbon Dioxide as Carbon",1A3bv,"Road transport - all vehicles biofuels use",Bio-MTBE,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.83396102718381,5.97967097501693,-,1.61507317229047,1.58529484504255,-,-,2.47315753430267,0.997988860077432,0.430958388731776,-
"Carbon Dioxide as Carbon",1A3c,"Railways - intercity","Gas oil",kilotonne,137.985642839965,138.063711096168,136.190072947281,136.697516612604,132.911206186727,142.747416127107,145.526255706676,147.054452153105,158.309217558392,163.506730749028,166.945686845088,170.345563894601,173.237413339015,174.370705688853,179.138349367481,181.014143601696,184.066403905599,174.196356222116,177.320553376818,178.5803662125,180.612342993761,176.658245168896,178.427733281648,174.33599069909,178.707157291211,178.263460301939,179.233284665794,177.293379424014,167.734964693825,170.329745648114,125.319083333366,138.144425776654,133.727678325782
"Carbon Dioxide as Carbon",1A3c,"Railways - regional","Gas oil",kilotonne,123.70187394868,123.768076229833,122.179221482145,122.609536309644,119.398725673691,128.49102467138,131.056145586748,132.360866228332,141.904964942868,146.312482752012,149.228735137009,152.019936328636,154.472239470565,155.916265100808,160.442239274286,162.515910305834,161.836209359704,190.671583065743,194.464075334839,195.401952204762,194.573200800359,192.903638688166,193.92406772337,198.008555093986,202.949389694281,202.471620105134,203.0906964305,201.293845455822,191.280232528499,193.64055847665,143.923807204352,159.388816712366,154.901332998687
"Carbon Dioxide as Carbon",1A3c,"Railways - freight","Gas oil",kilotonne,139.042484185431,148.570549689874,155.419122118354,137.485114045812,128.67738394497,131.689268654277,148.096133827383,165.711890047316,154.375730822586,146.407867852464,146.459198102796,158.394251102301,144.682898373891,147.624252863808,158.89578835314,164.325189553496,159.269069572506,164.256281784813,154.465779361082,150.274913525205,152.352609912237,135.277150895728,146.693904863175,148.364264578263,149.90881228735,134.098244538532,125.409092434367,121.736392398274,113.53942399755,127.897713338179,112.476907134786,117.776156280814,109.249074672305
"Carbon Dioxide as Carbon",1A3c,"Rail - coal",Coal,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.99626820255157,14.0824605519924,14.0824605519924,14.0824605519924,14.0480045841236,14.1832592186737,11.5352145454001,12.0968452231469,10.2947081321753,9.7615759094295,9.7615759094295,11.2633568185725,11.2240431822075,11.2240431822075,11.2240431822075,9.8771580003426,10.475773636727,11.2240431822075
"Carbon Dioxide as Carbon",1A3d,"Shipping - coastal","Fuel oil",kilotonne,696.546477512511,685.751113338373,665.579852282612,658.226408038934,716.151717331242,754.65355785956,766.944625803228,733.530577055067,751.522233149611,756.016429763697,680.714207045357,644.298913790345,669.197462191773,637.905543007101,642.080288981502,661.197848329332,616.388282554846,628.282043805768,595.092816611675,561.609256081458,489.047606360163,479.144323338305,440.783662956508,399.958510314426,420.103672880026,155.107398426306,146.950794236602,141.68553628671,135.5711345109,138.095434276764,124.118936358404,133.831652204283,130.931359377385
"Carbon Dioxide as Carbon",1A3d,"Shipping - coastal","Gas oil",kilotonne,1278.47858987522,1266.61982970554,1265.60411800242,1293.88905214942,1503.78127422106,1560.01442480823,1566.93010600754,1530.91097868403,1572.6190661626,1604.82246757892,1469.34980648867,1380.06766097547,1396.60378178108,1310.30015388484,1259.17066095597,1203.08813348722,1115.1636144319,1119.87702812309,1055.71788268804,1019.84623136407,999.648912162377,914.948296193245,814.034049852989,749.143705639208,764.22562943571,1114.32943708723,1095.58421631581,1063.90867145243,1070.06827100887,1078.73688580043,942.386362212852,930.876227351254,929.30011699313
"Carbon Dioxide as Carbon",1A3d,"Sailing boats with auxiliary engines",DERV,kilotonne,0.511574039837288,0.534736741037175,0.585649909813272,0.636563078589369,0.687476247365466,0.738389416141566,0.789302584917663,0.840215753693761,0.891128922469853,0.940951764751456,0.991806006248876,1.0426602477463,1.12011051683805,1.1975607859298,1.27501105502155,1.3524613241133,1.42991159320505,1.50736186229681,1.58481213138856,1.6622624004803,1.71443228858881,1.7436558659519,1.72726815590232,1.82007323491703,1.89030125416386,1.96418661642605,1.99988087758556,2.15716421062584,2.20827909594146,2.32779332899621,2.01167932548607,2.30474151797152,2.54122039399822
"Carbon Dioxide as Carbon",1A3d,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",DERV,kilotonne,23.8099919729157,24.8880445844513,27.2576764372721,29.6273082900927,31.9969401429134,34.366571995734,36.7362038485548,39.1058357013753,41.4754675541958,43.7943527641845,46.1612419875458,48.5281312109072,52.1328690235634,55.7376068362197,59.3423446488759,62.947082461532,66.5518202741882,70.1565580868445,73.7612958995008,77.3660337121566,79.7941565650804,81.1542981834012,80.3915713553175,84.7109621263759,87.9795575677561,91.4183753055331,93.079679448248,100.400056569717,102.779076837142,108.341581397749,93.6288100294114,107.268689904597,118.275034444188
"Carbon Dioxide as Carbon",1A3d,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)","Gas oil",kilotonne,26.2985907787967,26.2985907787968,26.5564201001575,26.8142494215182,27.3299080642397,27.5877373856004,27.8455667069612,27.3299080642397,26.8142494215181,26.8142494215182,26.5564201001573,25.782932136075,28.1033960283218,28.8768839924041,29.1347133137648,29.1347133137649,30.1660305992079,30.9395185632901,31.7130065273724,33.2599824555368,34.2912997409799,35.3226170264228,35.0647877050621,36.6117636332267,38.1587395613912,38.6743982041127,39.4478861681949,39.9635448109164,40.7370327749987,41.7683500604417,14.6962713175628,19.0793697806956,27.0720787428789
"Carbon Dioxide as Carbon",1A3d,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Petrol,kilotonne,18.8418613947858,19.3654418045456,20.5876596092051,21.8098774138645,23.1034482108324,24.3256660154918,25.5478838201514,26.5560426478858,27.5642014756204,28.7150662879716,29.7945781080144,30.7313839434406,33.1263112207004,35.0931205441101,36.9172238829031,38.6699742293878,40.7081365451059,42.6749458685157,44.6417551919255,46.8226234922601,48.2886742188606,49.2354348954566,48.7932172850605,51.3215749967076,53.3389990499591,55.1537792032503,56.175622702405,59.877753589162,61.2485759188562,64.238673305624,49.5927420488923,57.4379323920267,65.0015470942089
"Carbon Dioxide as Carbon",1A3d,"Personal watercraft e.g. jet ski",Petrol,kilotonne,9.5341039364908,9.96578260564268,10.9146412361584,11.8634998666742,12.8123584971899,13.7612171277056,14.7100757582214,15.6589343887371,16.6077930192528,17.5566516497686,18.5055102802843,19.4543689108,20.8994667846361,22.3445646584723,23.7896625323085,25.2347604061447,26.6798582799807,28.124956153817,29.570054027653,31.0151519014893,31.9885583888773,32.5338234991028,32.2280550979415,33.9596491122437,35.2699913807396,36.6485738074348,37.3145715052434,40.2492263854881,41.2029482118574,43.4328922276229,37.5347116309723,43.0027823843584,47.4150991517606
"Carbon Dioxide as Carbon",1A3d,"Inland goods-carrying vessels","Gas oil",kilotonne,3.3397405719388,3.00576651474493,3.28407822907316,3.5623899434014,3.95202634346091,3.67371462913268,3.17275354334187,2.67179245755104,2.39348074322281,2.39348074322281,2.39255763352465,2.37188158637106,2.20428746919879,1.77018601019236,1.44669583381366,1.89013290717197,1.97998380278366,1.86983343898082,2.0536343272315,1.81998573758664,1.9239259052529,1.93619291426127,2.03646247608254,2.92310873899299,2.75845146238412,1.98976221456465,1.88895428843999,2.02907475007116,1.75263125682468,2.10719544649938,2.02854406617803,1.78098541940023,1.76281375559921
"Carbon Dioxide as Carbon",1A3d,"Shipping between UK and Gibraltar","Fuel oil",kilotonne,9.38886204338944,9.55200961728445,9.54037689478736,10.0249847195482,10.935525744689,10.7571719228108,11.0039244240296,12.3249284744661,12.8803765505301,13.5309190008344,13.3874522339431,13.5896804681143,9.91973173992181,11.2634933402611,11.2147300055425,12.6536232270272,14.3346225564073,10.3259114048143,15.8644665547494,15.6054221427338,17.0435042527064,16.4186071046655,14.4397993935162,12.4985404640847,15.4560107404083,15.895119754711,13.8024734208974,12.8939244656983,12.5393556364827,14.1714614098205,9.26475690476222,9.98253410105352,16.0421917339873
"Carbon Dioxide as Carbon",1A3d,"Shipping between UK and OTs (excl. Gib and Bermuda)","Fuel oil",kilotonne,1.47152522643074,1.47592069064433,1.51790836415798,1.53282644540364,1.63904476396429,1.64490271542227,1.66416705270767,1.80441693894742,1.80851510570506,1.82952550749099,1.88332475585621,2.83099769413959,1.88332475585621,1.61427836216246,4.10474567331181,1.61427836216247,-,-,1.26731534581102,1.6778797975765,0.280576953423476,1.29900813272777,0.876753270145124,-,0.518913623037034,0.778370434555551,8.84167769538626,21.2378733450979,6.24548245567189,6.86964756284684,1.40025178244445,1.75275679400419,5.61499382492881
"Carbon Dioxide as Carbon",1A3d,"Shipping between UK and Bermuda","Fuel oil",kilotonne,0.825855994425416,0.828322836586105,0.851887347231518,0.86025973976735,0.919872061408527,0.923159687226787,0.933971305091042,1.01268297593988,1.01498296748753,1.02677451951025,1.54904441436616,1.36832948379247,0.218919670578596,0.738114658711107,0.813958793345656,-,2.93400030916076,11.8320892343907,0.628334040490938,-,0.25802247557057,-,0.222702942555585,-,-,0.700968032590494,1.03280571576731,0.893736646182688,0.158557963723127,0.406043463161688,0.00777725212536015,0.0131986263711396,0.256980269330419
"Carbon Dioxide as Carbon",1A3d,"Shipping between UK and CDs","Fuel oil",kilotonne,1.36643534770163,1.34302269411787,1.29209491441287,1.26391443851807,1.34084079678348,1.42003573497861,1.44797986886432,1.3761894482302,1.4076611365922,1.40872674834794,1.26236624408942,1.19222649912095,1.20040425758854,1.21767558984548,1.2977890527499,1.36274092205468,1.37017393583894,1.37335960199849,1.30545202353451,1.18878846287475,1.23670198140127,1.25740870722163,1.24702196960141,1.18319770392419,1.21612578268949,0.202127821028442,0.20627844368418,0.216222577728129,0.209542475279553,0.215293684963323,0.196196682974836,0.216262213799177,0.217174068604225
"Carbon Dioxide as Carbon",1A3d,"Shipping between UK and CDs","Gas oil",kilotonne,5.35039117817962,5.3118341876249,5.30778415006495,5.36110576254037,5.59838332846424,5.75840296149997,5.58794587266491,5.55494984448773,5.54724553644777,5.56415969232085,5.28052228207485,5.3028135100515,5.35320453277595,5.36190565841891,5.35616434034101,5.45968368780165,5.20076629554599,5.28426489173773,5.10772680481613,5.12699735291744,4.94393029042262,4.82893400383195,4.7931482139596,4.69460517477639,4.73298238879042,5.65572098798791,5.70024957587694,5.80592824057944,5.64728855284118,5.54323719770722,3.88306276535019,4.60804454984306,5.09202723112182
"Carbon Dioxide as Carbon",1A3eii,"NRMM: Airport","Gas oil",kilotonne,26.7666725030851,24.7453280161406,27.3255655873123,28.92904051858,31.7039854042039,33.9783629072189,36.3254820714039,40.2551813999561,45.0033470816908,49.4565442386828,55.0793811585194,57.787943667336,62.9422849677971,69.8760680471323,79.3484855329154,88.5509359385161,96.5150986166901,104.056277258372,106.349354053546,101.028141008637,96.8052268848953,99.3779877083786,108.134181637518,105.764591378456,107.865365638727,116.828109072972,147.126899349595,153.367699451968,159.923906686219,168.120001656257,42.3359170692004,35.3606289004139,120.629446329689
"Carbon Dioxide as Carbon",1A3eii,"NRMM: Refrigerated Transport","Gas oil",kilotonne,17.3867094594215,17.2128643612547,17.039019263088,16.9431881608932,16.8473570586983,17.1723214654777,17.8825483752217,19.4591894654002,20.5072535311268,22.1979698037039,24.1457460043771,25.3604461252663,26.4419197728072,27.8170754218653,30.1899531061288,33.0405312780807,36.3041718601193,38.49227252178,39.539131967357,39.2544590117149,40.8307474209988,41.294220856037,44.9320369194412,44.0600663381858,46.4216158052209,51.7120600147478,64.1596718422961,67.1552876004703,68.1001933316839,70.0376919838704,78.2911578217283,86.7217559488449,91.2443174570283
"Carbon Dioxide as Carbon",1A3eii,"NRMM: Sea Ports","Gas oil",kilotonne,229.53949740433,228.379802881061,227.351844234408,226.365922931857,225.473805746615,224.507392064804,223.534227457283,223.058638341199,222.337010779909,221.702707137339,221.065207554793,256.082599366011,310.749654203029,304.983833971783,327.256086322764,325.18821722475,325.05202034368,294.847946451842,282.628652155016,299.749303995562,266.655899654616,253.852208744275,221.009823899299,169.108978756586,182.132748402238,183.086873040394,139.585881749996,115.713530170938,116.865077960128,122.679917467178,105.841820653327,111.136496519899,100.467207506721
